order_id_vtex,transaction_id_ga4,date,item_id,sku,nome_produto_vtex,categoria,marca,quantidade,receita_produto,frete,receita_total,forma_pagamento,status_pedido,cupom_aplicado
ORD-20250129-00292,T-20250129-00292,2025-01-29,3347,SKU-TVA-00548,Home Theater Sony Bravia 5.1 1000W Branco,"TV, Áudio e Vídeo",Sony,3,9693.76,0.0,9693.76,credit_card,faturado,
ORD-20250205-00207,T-20250205-00207,2025-02-05,3515,SKU-ESP-00116,Piscina Inflável Gallant Extreme 3500L Grafite,Esporte e Lazer,Gallant,1,754.64,0.0,754.64,pix,faturado,
ORD-20250118-X0399,,2025-01-18,5955,SKU-FER-00356,Furadeira de Impacto Black+Decker Matrix 750W Branco,Ferramentas,Black+Decker,1,322.51,0.0,322.51,pix,faturado,
ORD-20250109-00289,T-20250109-00289,2025-01-09,4481,SKU-MOV-00382,Mesa de Jantar Caemmun Lord 6 Cadeiras Cinza,Móveis,Caemmun,1,425.63,34.55,460.18,credit_card,faturado,
ORD-20250125-00145,T-20250125-00145,2025-01-25,3750,SKU-ESP-00351,"Cama Elástica Gallant Force 1,40m Branco",Esporte e Lazer,Gallant,1,402.73,2.91,405.64,boleto,faturado,
ORD-20250102-00022,T-20250102-00022,2025-01-02,1067,SKU-CLI-00068,Desumidificador LG Dual Inverter 20L/dia Inox,Climatização,LG,1,4116.6,21.14,4137.74,pix,faturado,
ORD-20250228-00217,T-20250228-00217,2025-02-28,2084,SKU-ELE-00285,Forno Elétrico Electrolux UltimateCare 50L Preto,Eletrodomésticos,Electrolux,1,2884.52,0.0,2884.52,pix,faturado,
ORD-20250204-00140,T-20250204-00140,2025-02-04,3297,SKU-TVA-00498,Home Theater JBL Pulse 5.1 500W Prata,"TV, Áudio e Vídeo",JBL,1,899.66,0.0,899.66,boleto,entregue,
ORD-20250120-00010,T-20250120-00010,2025-01-20,1523,SKU-CLI-00524,Climatizador de Ar Elgin Hi-Wall 10L Cinza,Climatização,Elgin,3,7206.72,0.0,7206.72,debit_card,faturado,
ORD-20250130-00070,T-20250130-00070,2025-01-30,1048,SKU-CLI-00049,Aquecedor Elétrico LG Smart 1500W Inox,Climatização,LG,1,1940.82,24.91,1965.73,boleto,entregue,
ORD-20250102-X1097,,2025-01-02,5653,SKU-FER-00054,Compressor de Ar Bosch GSB 2HP 25L Preto,Ferramentas,Bosch,1,668.34,0.0,668.34,credit_card,cancelado,
ORD-20250207-00004,T-20250207-00004,2025-02-07,1228,SKU-CLI-00229,Ar Condicionado Split LG Smart 30000 BTUs Frio Prata,Climatização,LG,2,5947.93,27.13,5975.06,credit_card,entregue,
ORD-20250221-00047,T-20250221-00047,2025-02-21,1215,SKU-CLI-00216,Climatizador de Ar LG NeoChef 7L Inox,Climatização,LG,1,2566.2,54.43,2620.63,pix,faturado,
ORD-20250207-X0732,,2025-02-07,4489,SKU-MOV-00390,Mesa de Jantar Caemmun Imperador 4 Cadeiras Grafite,Móveis,Caemmun,1,1395.94,0.0,1395.94,credit_card,cancelado,
ORD-20250228-00082,T-20250228-00082,2025-02-28,1775,SKU-CLI-00776,Climatizador de Ar Electrolux Essential 7L Cinza,Climatização,Electrolux,1,2637.0,0.0,2637.0,credit_card,faturado,
ORD-20250218-X1090,,2025-02-18,3424,SKU-ESP-00025,Banco de Supino Gallant Combat Reto,Esporte e Lazer,Gallant,1,409.06,0.0,409.06,pix,devolvido,
ORD-20250121-00210,T-20250121-00210,2025-01-21,4600,SKU-MOV-00501,Guarda-Roupa Kappesberg Florença 4 Portas,Móveis,Kappesberg,2,3646.45,0.0,3646.45,credit_card,faturado,
ORD-20250218-00008,T-20250218-00008,2025-02-18,1512,SKU-CLI-00513,Climatizador de Ar Elgin Eco Plus 15L,Climatização,Elgin,2,5320.75,0.0,5320.75,credit_card,faturado,
ORD-20250225-00210,T-20250225-00210,2025-02-25,1407,SKU-CLI-00408,Purificador de Ar Midea Xtreme Save até 50m²,Climatização,Midea,1,1729.47,0.0,1729.47,credit_card,faturado,
ORD-20250218-00044,T-20250218-00044,2025-02-18,1380,SKU-CLI-00381,Ventilador de Coluna Samsung EcoBubble 40cm Prata,Climatização,Samsung,2,5115.61,14.1,5129.71,credit_card,faturado,
ORD-20250215-00091,T-20250215-00091,2025-02-15,3873,SKU-ESP-00474,Kit Halteres Gallant Pro 20kg Grafite Bivolt,Esporte e Lazer,Gallant,2,1559.27,0.0,1559.27,pix,faturado,
ORD-20250108-00002,T-20250108-00002,2025-01-08,1247,SKU-CLI-00248,Climatizador de Ar LG Dual Inverter 20L Grafite,Climatização,LG,1,3234.79,84.79,3319.58,debit_card,entregue,
ORD-20250209-00063,T-20250209-00063,2025-02-09,2054,SKU-ELE-00255,Aspirador de Pó Electrolux Pure i9 Vertical sem Fio,Eletrodomésticos,Electrolux,1,2925.72,0.0,2925.72,credit_card,faturado,
ORD-20250125-00173,T-20250125-00173,2025-01-25,4759,SKU-UTD-00060,Ferro de Passar Mondial Premium a Vapor Prata,Utilidades Domésticas,Mondial,1,373.7,0.0,373.7,credit_card,cancelado,
ORD-20250122-00081,T-20250122-00081,2025-01-22,1525,SKU-CLI-00526,Ventilador de Torre Elgin Eco Plus 40cm Grafite,Climatização,Elgin,2,3978.05,0.0,3978.05,pix,faturado,
ORD-20250103-00057,T-20250103-00057,2025-01-03,1023,SKU-CLI-00024,Aquecedor Elétrico LG ThinQ 2000W Prata,Climatização,LG,1,2684.67,85.34,2770.01,credit_card,faturado,
ORD-20250120-00038,T-20250120-00038,2025-01-20,1315,SKU-CLI-00316,Ventilador de Coluna Samsung WindFree 60cm Turbo Grafite,Climatização,Samsung,1,4566.65,0.0,4566.65,credit_card,faturado,
ORD-20250109-00255,T-20250109-00255,2025-01-09,3714,SKU-ESP-00315,Saco de Pancada Gallant Force 120cm com Luvas Preto,Esporte e Lazer,Gallant,1,951.67,0.0,951.67,credit_card,faturado,
ORD-20250207-00200,T-20250207-00200,2025-02-07,3852,SKU-ESP-00453,Banco de Supino Gallant Elite Inclinado Inox 110V,Esporte e Lazer,Gallant,1,1227.9,16.2,1244.1,credit_card,faturado,
ORD-20250124-00051,T-20250124-00051,2025-01-24,1580,SKU-CLI-00581,Aquecedor Elétrico Philco Smart 1500W Grafite,Climatização,Philco,1,1091.85,43.73,1135.58,credit_card,faturado,
ORD-20250127-00227,T-20250127-00227,2025-01-27,2018,SKU-ELE-00219,Aspirador de Pó Electrolux UltimateCare 1200W Prata,Eletrodomésticos,Electrolux,1,2061.99,69.58,2131.57,pix,cancelado,
ORD-20250127-00122,T-20250127-00122,2025-01-27,1028,SKU-CLI-00029,Ar Condicionado Split LG ThinQ 9000 BTUs Frio Branco,Climatização,LG,1,3585.96,0.0,3585.96,boleto,faturado,
ORD-20250130-00119,T-20250130-00119,2025-01-30,1347,SKU-CLI-00348,Ventilador de Coluna Samsung Digital Inverter 50cm Inox,Climatização,Samsung,1,3573.77,0.0,3573.77,pix,entregue,
ORD-20250101-00222,T-20250101-00222,2025-01-01,5100,SKU-UTD-00401,Cafeteira Cadence Perfect Elétrica 30 Xícaras Branco,Utilidades Domésticas,Cadence,1,398.35,0.0,398.35,boleto,faturado,
ORD-20250225-00338,T-20250225-00338,2025-02-25,3152,SKU-TVA-00353,Fone de Ouvido LG ThinQ Gamer com Microfone Branco,"TV, Áudio e Vídeo",LG,2,3071.66,0.0,3071.66,credit_card,faturado,
ORD-20250210-00375,T-20250210-00375,2025-02-10,5892,SKU-FER-00293,Lixadeira Orbital Vonder Plus 300W,Ferramentas,Vonder,1,273.41,89.56,362.97,credit_card,entregue,
ORD-20250227-00057,T-20250227-00057,2025-02-27,1741,SKU-CLI-00742,Climatizador de Ar Springer Midea 10L Grafite,Climatização,Springer,1,1432.04,70.14,1502.18,boleto,faturado,
ORD-20250128-00296,T-20250128-00296,2025-01-28,2552,SKU-ELE-00753,Geladeira Panasonic Inverter Duplex 450L Cinza,Eletrodomésticos,Panasonic,1,383.94,0.0,383.94,credit_card,faturado,
ORD-20250103-00103,T-20250103-00103,2025-01-03,2278,SKU-ELE-00479,Lava-Louças Consul Multi Ar 10 Serviços Prata,Eletrodomésticos,Consul,1,1350.9,0.0,1350.9,credit_card,faturado,
ORD-20250211-00258,T-20250211-00258,2025-02-11,2232,SKU-ELE-00433,Lava e Seca Consul Facilite 10kg/7kg Grafite,Eletrodomésticos,Consul,1,1924.27,0.0,1924.27,credit_card,faturado,
ORD-20250107-00227,T-20250107-00227,2025-01-07,4003,SKU-ESP-00604,Saco de Pancada Kikos Line 80cm,Esporte e Lazer,Kikos,1,216.76,5.52,222.28,boleto,faturado,
ORD-20250215-00084,T-20250215-00084,2025-02-15,2800,SKU-TVA-00001,Home Theater Philco Smart 5.1 1000W Branco,"TV, Áudio e Vídeo",Philco,1,704.6,20.0,724.6,credit_card,cancelado,
ORD-20250115-X0654,,2025-01-15,2561,SKU-ELE-00762,Geladeira Panasonic Inverter Duplex 362L Branco,Eletrodomésticos,Panasonic,1,1466.18,0.0,1466.18,boleto,cancelado,
ORD-20250205-00050,T-20250205-00050,2025-02-05,1048,SKU-CLI-00049,Aquecedor Elétrico LG Smart 1500W Inox,Climatização,LG,1,1796.12,55.03,1851.15,credit_card,faturado,
ORD-20250102-00231,T-20250102-00231,2025-01-02,4882,SKU-UTD-00183,Grill Elétrico Britânia Diamante 1200W Branco,Utilidades Domésticas,Britânia,1,284.65,49.52,334.17,pix,faturado,SIM
ORD-20250226-00260,T-20250226-00260,2025-02-26,2361,SKU-ELE-00562,Freezer Horizontal LG Smart 414L,Eletrodomésticos,LG,2,6392.33,0.0,6392.33,pix,faturado,
ORD-20250112-00015,T-20250112-00015,2025-01-12,1044,SKU-CLI-00045,Desumidificador LG Smart 30L/dia Preto,Climatização,LG,1,3964.92,50.01,4014.93,boleto,faturado,
ORD-20250228-00220,T-20250228-00220,2025-02-28,2448,SKU-ELE-00649,Lava-Louças Samsung Digital Inverter 14 Serviços Prata,Eletrodomésticos,Samsung,1,898.65,44.74,943.39,boleto,cancelado,
ORD-20250110-00124,T-20250110-00124,2025-01-10,2773,SKU-ELE-00974,Lava e Seca Arno Power Max 11kg/7kg Branco,Eletrodomésticos,Arno,1,620.68,18.54,639.22,credit_card,entregue,
ORD-20250112-00098,T-20250112-00098,2025-01-12,2448,SKU-ELE-00649,Lava-Louças Samsung Digital Inverter 14 Serviços Prata,Eletrodomésticos,Samsung,2,2036.72,0.0,2036.72,debit_card,faturado,
ORD-20250108-00222,T-20250108-00222,2025-01-08,3932,SKU-ESP-00533,"Cama Elástica Gallant Force 2,00m Inox",Esporte e Lazer,Gallant,1,597.84,0.0,597.84,pix,faturado,
ORD-20250205-X0440,,2025-02-05,4753,SKU-UTD-00054,Batedeira Mondial Premium 300W Inox,Utilidades Domésticas,Mondial,1,228.4,43.03,271.43,boleto,cancelado,
ORD-20250103-00174,T-20250103-00174,2025-01-03,3486,SKU-ESP-00087,Churrasqueira Gallant Combat Portátil a Carvão Prata,Esporte e Lazer,Gallant,1,1048.2,59.31,1107.51,credit_card,faturado,
ORD-20250221-00181,T-20250221-00181,2025-02-21,5594,SKU-ILU-00395,Arandela Stella LED LED Bidirecional Branco,Iluminação,Stella,1,78.08,82.77,160.85,credit_card,faturado,
ORD-20250117-00032,T-20250117-00032,2025-01-17,1180,SKU-CLI-00181,Desumidificador LG NeoChef 12L/dia Branco,Climatização,LG,1,4002.26,40.85,4043.11,pix,faturado,
ORD-20250203-00002,T-20250203-00002,2025-02-03,1528,SKU-CLI-00529,Purificador de Ar Elgin Eco Plus até 50m² Grafite,Climatização,Elgin,1,1817.72,68.3,1886.02,boleto,faturado,
ORD-20250205-00304,T-20250205-00304,2025-02-05,5257,SKU-ILU-00058,Fita LED Taschibra LED 2m RGB Prata,Iluminação,Taschibra,3,503.05,38.02,541.07,credit_card,devolvido,
ORD-20250115-X1027,,2025-01-15,3670,SKU-ESP-00271,Kit Halteres Gallant Extreme 20kg Grafite,Esporte e Lazer,Gallant,1,1302.53,0.0,1302.53,pix,faturado,SIM
ORD-20250220-00081,T-20250220-00081,2025-02-20,1720,SKU-CLI-00721,Ventilador de Coluna Springer Way 50cm Preto 110V,Climatização,Springer,1,2236.33,73.89,2310.22,pix,faturado,
ORD-20250104-00107,T-20250104-00107,2025-01-04,4721,SKU-UTD-00022,Panela Elétrica de Pressão Mondial Max 5L Branco,Utilidades Domésticas,Mondial,2,720.61,12.81,733.42,pix,faturado,
ORD-20250207-00106,T-20250207-00106,2025-02-07,2004,SKU-ELE-00205,Fogão Electrolux UltimateCare 6 Bocas,Eletrodomésticos,Electrolux,1,973.01,0.0,973.01,credit_card,faturado,
ORD-20250113-00172,T-20250113-00172,2025-01-13,4420,SKU-MOV-00321,Cadeira de Escritório Artely Treviso Giratória com Braço,Móveis,Artely,1,992.88,88.63,1081.51,boleto,faturado,
ORD-20250223-00061,T-20250223-00061,2025-02-23,1273,SKU-CLI-00274,Ar Condicionado Portátil LG Smart 9000 BTUs Prata,Climatização,LG,1,2537.96,0.0,2537.96,debit_card,faturado,
ORD-20250109-00072,T-20250109-00072,2025-01-09,1262,SKU-CLI-00263,Aquecedor Elétrico LG Art Cool 1500W Preto,Climatização,LG,1,3207.46,0.0,3207.46,pix,faturado,
ORD-20250211-00175,T-20250211-00175,2025-02-11,2036,SKU-ELE-00237,Lava-Louças Electrolux UltimateCare 8 Serviços Inox,Eletrodomésticos,Electrolux,2,4381.83,0.0,4381.83,credit_card,faturado,
ORD-20250122-00138,T-20250122-00138,2025-01-22,1409,SKU-CLI-00410,Climatizador de Ar Midea All Easy 15L,Climatização,Midea,1,2557.39,0.0,2557.39,pix,faturado,
ORD-20250224-00075,T-20250224-00075,2025-02-24,1752,SKU-CLI-00753,Ar Condicionado Split Electrolux Pure i9 12000 BTUs Frio Preto,Climatização,Electrolux,1,2375.71,73.54,2449.25,boleto,faturado,
ORD-20250106-00031,T-20250106-00031,2025-01-06,1116,SKU-CLI-00117,Ar Condicionado Split LG ThinQ 30000 BTUs Frio Branco,Climatização,LG,1,4311.09,0.0,4311.09,boleto,faturado,
ORD-20250110-00085,T-20250110-00085,2025-01-10,2238,SKU-ELE-00439,Freezer Vertical Consul Bem Estar 197L Branco,Eletrodomésticos,Consul,1,1404.23,0.0,1404.23,debit_card,faturado,
ORD-20250212-00019,T-20250212-00019,2025-02-12,1347,SKU-CLI-00348,Ventilador de Coluna Samsung Digital Inverter 50cm Inox,Climatização,Samsung,1,3987.2,38.11,4025.31,credit_card,faturado,
ORD-20250130-00279,T-20250130-00279,2025-01-30,2168,SKU-ELE-00369,Lava-Louças Consul Bem Estar 8 Serviços Inox,Eletrodomésticos,Consul,1,1885.99,0.0,1885.99,credit_card,faturado,
ORD-20250225-00313,T-20250225-00313,2025-02-25,2486,SKU-ELE-00687,Máquina de Lavar Samsung EcoBubble 17kg Cinza,Eletrodomésticos,Samsung,2,3888.67,0.0,3888.67,pix,faturado,
ORD-20250130-00100,T-20250130-00100,2025-01-30,1419,SKU-CLI-00420,Cortina de Ar Midea Springer 120cm Grafite,Climatização,Midea,1,1608.32,11.03,1619.35,pix,faturado,
ORD-20250228-00293,T-20250228-00293,2025-02-28,4541,SKU-MOV-00442,Escrivaninha Bertolini Luce com Gavetas Preto,Móveis,Bertolini,1,1898.39,0.0,1898.39,credit_card,faturado,
ORD-20250227-00320,T-20250227-00320,2025-02-27,4637,SKU-MOV-00538,Cadeira de Escritório Patrimar Premium Gamer Reclinável,Móveis,Patrimar,1,1271.01,81.75,1352.76,boleto,faturado,
ORD-20250217-00012,T-20250217-00012,2025-02-17,1241,SKU-CLI-00242,Aquecedor Elétrico LG NeoChef Mica 1200W Grafite,Climatização,LG,1,3385.68,0.0,3385.68,boleto,devolvido,
ORD-20250211-00372,T-20250211-00372,2025-02-11,3598,SKU-ESP-00199,Churrasqueira Gallant Elite Portátil a Carvão Preto,Esporte e Lazer,Gallant,1,625.33,0.0,625.33,pix,faturado,
ORD-20250219-00207,T-20250219-00207,2025-02-19,5372,SKU-ILU-00173,Spot de Embutir Philips Hue LED 7W Grafite,Iluminação,Philips,2,497.35,0.0,497.35,pix,faturado,SIM
ORD-20250226-X1118,,2025-02-26,5740,SKU-FER-00141,Furadeira de Impacto DeWalt FlexVolt 650W Inox 220V,Ferramentas,DeWalt,1,447.8,0.0,447.8,credit_card,faturado,
ORD-20250207-00043,T-20250207-00043,2025-02-07,1136,SKU-CLI-00137,Aquecedor Elétrico LG Dual Inverter Voice 1500W,Climatização,LG,1,4191.36,0.0,4191.36,credit_card,faturado,
ORD-20250101-00067,T-20250101-00067,2025-01-01,1038,SKU-CLI-00039,Aquecedor Elétrico LG Smart 2000W Branco,Climatização,LG,1,2878.75,33.3,2912.05,debit_card,faturado,
ORD-20250228-00059,T-20250228-00059,2025-02-28,1020,SKU-CLI-00021,Desumidificador LG ThinQ 12L/dia,Climatização,LG,1,4195.0,0.0,4195.0,pix,faturado,
ORD-20250114-00202,T-20250114-00202,2025-01-14,3078,SKU-TVA-00279,Projetor LG Dual Inverter 4K 4000 Lumens Grafite,"TV, Áudio e Vídeo",LG,1,4268.28,11.13,4279.41,credit_card,faturado,
ORD-20250211-00370,T-20250211-00370,2025-02-11,3519,SKU-ESP-00120,Piscina Inflável Gallant Combat 7500L Estrutural Cinza,Esporte e Lazer,Gallant,2,2272.38,0.0,2272.38,pix,devolvido,
ORD-20250227-X0827,,2025-02-27,4437,SKU-MOV-00338,"Rack para TV Artely Treviso até 50"" Branco",Móveis,Artely,1,926.16,0.0,926.16,pix,faturado,
ORD-20250122-00288,T-20250122-00288,2025-01-22,3150,SKU-TVA-00351,Fone de Ouvido LG Dual Inverter Voice Gamer com Microfone Prata,"TV, Áudio e Vídeo",LG,1,3497.75,0.0,3497.75,pix,faturado,
ORD-20250201-00042,T-20250201-00042,2025-02-01,1831,SKU-ELE-00032,Freezer Vertical Brastemp Frost Free 300L Branco,Eletrodomésticos,Brastemp,1,1515.35,0.0,1515.35,credit_card,faturado,
ORD-20250210-00045,T-20250210-00045,2025-02-10,1756,SKU-CLI-00757,Ar Condicionado Portátil Electrolux Essential 14000 BTUs Cinza,Climatização,Electrolux,1,3293.03,71.41,3364.44,credit_card,cancelado,
ORD-20250206-00133,T-20250206-00133,2025-02-06,2937,SKU-TVA-00138,Home Theater Philco PH800 2.1 300W Grafite,"TV, Áudio e Vídeo",Philco,1,1573.7,0.0,1573.7,credit_card,faturado,
ORD-20250115-00150,T-20250115-00150,2025-01-15,3360,SKU-TVA-00561,Soundbar Philips Walita 180W Inox,"TV, Áudio e Vídeo",Philips,1,314.24,0.0,314.24,credit_card,faturado,
ORD-20250211-00336,T-20250211-00336,2025-02-11,3214,SKU-TVA-00415,"Smart TV AOC Roku TV 75"" 4K Cinza","TV, Áudio e Vídeo",AOC,1,1782.85,0.0,1782.85,debit_card,faturado,
ORD-20250208-00113,T-20250208-00113,2025-02-08,4521,SKU-MOV-00422,Mesa de Jantar Bertolini Luce 8 Cadeiras Extensível Preto,Móveis,Bertolini,2,2630.24,39.19,2669.43,credit_card,faturado,
ORD-20250125-00030,T-20250125-00030,2025-01-25,1286,SKU-CLI-00287,Desumidificador Samsung WindFree 20L/dia Inox,Climatização,Samsung,1,4562.16,20.89,4583.05,credit_card,faturado,
ORD-20250102-00238,T-20250102-00238,2025-01-02,5200,SKU-ILU-00001,Plafon Taschibra LED LED 18W Redondo Inox,Iluminação,Taschibra,1,108.63,38.24,146.87,credit_card,faturado,
ORD-20250120-X0994,,2025-01-20,3383,SKU-TVA-00584,Caixa de Som Bluetooth Multilaser Urban 100W Party Branco,"TV, Áudio e Vídeo",Multilaser,1,168.46,20.76,189.22,boleto,cancelado,
ORD-20250205-00248,T-20250205-00248,2025-02-05,3989,SKU-ESP-00590,Kit Halteres Gallant Pro 20kg Prata,Esporte e Lazer,Gallant,1,1372.34,62.35,1434.69,credit_card,faturado,SIM
ORD-20250201-00083,T-20250201-00083,2025-02-01,3932,SKU-ESP-00533,"Cama Elástica Gallant Force 2,00m Inox",Esporte e Lazer,Gallant,1,615.22,22.24,637.46,credit_card,faturado,
ORD-20250108-00119,T-20250108-00119,2025-01-08,2111,SKU-ELE-00312,Máquina de Lavar Electrolux Eco Turbo 15kg Grafite,Eletrodomésticos,Electrolux,1,737.83,38.45,776.28,credit_card,faturado,
ORD-20250224-00215,T-20250224-00215,2025-02-24,2120,SKU-ELE-00321,Lava-Louças Electrolux Premium Care 14 Serviços Branco,Eletrodomésticos,Electrolux,1,860.87,0.0,860.87,credit_card,faturado,
ORD-20250107-00104,T-20250107-00104,2025-01-07,2652,SKU-ELE-00853,Lava e Seca Britânia Air 10kg/7kg Inox,Eletrodomésticos,Britânia,1,612.89,85.47,698.36,credit_card,faturado,
ORD-20250211-00051,T-20250211-00051,2025-02-11,1791,SKU-CLI-00792,Climatizador de Ar Britânia Mega 15L,Climatização,Britânia,1,394.01,0.0,394.01,credit_card,faturado,
ORD-20250102-00076,T-20250102-00076,2025-01-02,1734,SKU-CLI-00735,Ventilador de Torre Springer Way Silencioso Grafite,Climatização,Springer,1,1365.61,21.39,1387.0,credit_card,faturado,
ORD-20250108-00151,T-20250108-00151,2025-01-08,3187,SKU-TVA-00388,Soundbar AOC Roku TV 300W com Subwoofer Prata,"TV, Áudio e Vídeo",AOC,1,1645.59,23.87,1669.46,boleto,faturado,
ORD-20250227-00260,T-20250227-00260,2025-02-27,2249,SKU-ELE-00450,Fogão Consul Bem Estar Cooktop 4 Bocas Preto,Eletrodomésticos,Consul,3,5465.6,0.0,5465.6,credit_card,faturado,
ORD-20250228-00167,T-20250228-00167,2025-02-28,1304,SKU-CLI-00305,Ar Condicionado Portátil Samsung Digital Inverter 14000 BTUs Cinza,Climatização,Samsung,3,14098.88,61.75,14160.63,credit_card,faturado,
ORD-20250103-00191,T-20250103-00191,2025-01-03,4142,SKU-MOV-00043,Mesa de Jantar Madesa Reims 8 Cadeiras Extensível Prata,Móveis,Madesa,1,1257.29,26.79,1284.08,credit_card,faturado,
ORD-20250103-00225,T-20250103-00225,2025-01-03,5232,SKU-ILU-00033,Lustre Pendente Taschibra LED LED Integrado Branco,Iluminação,Taschibra,1,137.6,78.56,216.16,credit_card,faturado,
ORD-20250128-00112,T-20250128-00112,2025-01-28,1288,SKU-CLI-00289,Cortina de Ar Samsung Evolution 150cm Grafite,Climatização,Samsung,1,4261.56,0.0,4261.56,credit_card,faturado,
ORD-20250214-X0113,,2025-02-14,3343,SKU-TVA-00544,"Smart TV Sony XR 40"" Full HD Preto","TV, Áudio e Vídeo",Sony,1,3497.74,0.0,3497.74,credit_card,devolvido,SIM
ORD-20250219-00214,T-20250219-00214,2025-02-19,5883,SKU-FER-00284,Compressor de Ar Vonder Plus 2HP 50L Inox,Ferramentas,Vonder,1,161.97,62.29,224.26,debit_card,faturado,
ORD-20250102-00162,T-20250102-00162,2025-01-02,3784,SKU-ESP-00385,Saco de Pancada Gallant Force 80cm Preto,Esporte e Lazer,Gallant,1,1370.53,0.0,1370.53,credit_card,entregue,
ORD-20250118-00043,T-20250118-00043,2025-01-18,2321,SKU-ELE-00522,Lava e Seca LG Smart 12kg/8kg Inox,Eletrodomésticos,LG,1,857.58,78.6,936.18,credit_card,faturado,
ORD-20250219-00154,T-20250219-00154,2025-02-19,3603,SKU-ESP-00204,Saco de Pancada Gallant Force 100cm Preto,Esporte e Lazer,Gallant,1,340.43,78.16,418.59,credit_card,faturado,
ORD-20250218-00137,T-20250218-00137,2025-02-18,2013,SKU-ELE-00214,Micro-ondas Electrolux Pure i9 34L Cinza,Eletrodomésticos,Electrolux,1,1863.5,75.96,1939.46,credit_card,entregue,
ORD-20250216-00085,T-20250216-00085,2025-02-16,3809,SKU-ESP-00410,Banco de Supino Gallant Extreme Ajustável Multiuso Branco,Esporte e Lazer,Gallant,1,137.34,18.98,156.32,credit_card,faturado,
ORD-20250206-00145,T-20250206-00145,2025-02-06,3007,SKU-TVA-00208,"Smart TV Samsung Crystal 70"" 4K Branco","TV, Áudio e Vídeo",Samsung,1,3989.21,0.0,3989.21,credit_card,faturado,
ORD-20250116-00095,T-20250116-00095,2025-01-16,2581,SKU-ELE-00782,Freezer Vertical Philco Hit 197L,Eletrodomésticos,Philco,1,401.08,27.79,428.87,credit_card,faturado,
ORD-20250117-00006,T-20250117-00006,2025-01-17,1357,SKU-CLI-00358,Aquecedor Elétrico Samsung Bespoke 1500W Inox,Climatização,Samsung,1,3390.83,0.0,3390.83,debit_card,faturado,
ORD-20250225-00030,T-20250225-00030,2025-02-25,1461,SKU-CLI-00462,Climatizador de Ar Midea Liva 10L,Climatização,Midea,1,1647.74,3.95,1651.69,pix,faturado,
ORD-20250219-00171,T-20250219-00171,2025-02-19,4622,SKU-MOV-00523,Cadeira de Escritório Patrimar Master Giratória com Braço Inox,Móveis,Patrimar,1,3068.69,24.99,3093.68,credit_card,faturado,
ORD-20250115-00191,T-20250115-00191,2025-01-15,4251,SKU-MOV-00152,Escrivaninha Linea Brasil Dallas Gamer em L Cinza,Móveis,Linea Brasil,1,1875.82,0.0,1875.82,debit_card,devolvido,
ORD-20250105-00094,T-20250105-00094,2025-01-05,3455,SKU-ESP-00056,Kit Halteres Gallant Force 20kg Inox,Esporte e Lazer,Gallant,1,1010.19,52.04,1062.23,pix,faturado,
