item_id,sku,nome_produto,categoria,marca,preco,url_produto,status_url,voltagem,data_cadastro
5281,SKU-ILU-00082,Arandela Taschibra Lumi Externa Branco,Iluminação,Taschibra,27.7,https://www.lojaficticia.com.br/produto/arandela-taschibra-lumi-externa-branco,ativo,110V,2024-04-30
5243,SKU-ILU-00044,Lustre Pendente Taschibra LED LED Integrado Preto,Iluminação,Taschibra,133.71,https://www.lojaficticia.com.br/produto/lustre-pendente-taschibra-led-led-integrado-preto,ativo,Bivolt,2024-07-03
5957,SKU-FER-00358,"Esmerilhadeira Black+Decker Matrix 4 1/2"" 710W Cinza",Ferramentas,Black+Decker,405.24,"https://www.lojaficticia.com.br/produto/esmerilhadeira-black+decker-matrix-4-1-2""-710w-cinza",ativo,Bivolt,2024-08-24
1170,SKU-CLI-00171,Ventilador de Coluna LG ThinQ 40cm Inox 110V,Climatização,LG,2866.32,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-lg-thinq-40cm-inox-110v,ativo,110V,2024-07-02
4615,SKU-MOV-00516,Escrivaninha Kappesberg Cromado Gamer em L Cinza,Móveis,Kappesberg,919.51,https://www.lojaficticia.com.br/produto/escrivaninha-kappesberg-cromado-gamer-em-l-cinza,ativo,220V,2024-07-20
2725,SKU-ELE-00926,Máquina de Lavar Mondial Max 10kg,Eletrodomésticos,Mondial,474.7,https://www.lojaficticia.com.br/produto/maquina-de-lavar-mondial-max-10kg,ativo,220V,2024-10-26
5114,SKU-UTD-00415,Ferro de Passar Cadence Pratic Vertical,Utilidades Domésticas,Cadence,147.92,https://www.lojaficticia.com.br/produto/ferro-de-passar-cadence-pratic-vertical,ativo,Bivolt,2024-06-25
2650,SKU-ELE-00851,Forno Elétrico Britânia Air 50L Preto,Eletrodomésticos,Britânia,343.71,https://www.lojaficticia.com.br/produto/forno-eletrico-britania-air-50l-preto,ativo,110V,2024-02-21
1378,SKU-CLI-00379,Ar Condicionado Split Samsung EcoBubble 9000 BTUs Frio Prata,Climatização,Samsung,2456.09,https://www.lojaficticia.com.br/produto/ar-condicionado-split-samsung-ecobubble-9000-btus-frio-prata,ativo,220V,2024-01-17
1404,SKU-CLI-00405,Climatizador de Ar Midea All Easy 7L Prata,Climatização,Midea,2316.39,https://www.lojaficticia.com.br/produto/climatizador-de-ar-midea-all-easy-7l-prata,erro_404,110V,2024-03-30
3034,SKU-TVA-00235,Soundbar Samsung Crystal 180W Prata,"TV, Áudio e Vídeo",Samsung,2637.38,https://www.lojaficticia.com.br/produto/soundbar-samsung-crystal-180w-prata,ativo,110V,2024-07-15
2183,SKU-ELE-00384,Lava-Louças Consul Facilite 14 Serviços Branco,Eletrodomésticos,Consul,846.72,https://www.lojaficticia.com.br/produto/lava-loucas-consul-facilite-14-servicos-branco,ativo,220V,2024-07-02
1714,SKU-CLI-00715,Ar Condicionado Portátil Springer Way 12000 BTUs Cinza,Climatização,Springer,2721.78,https://www.lojaficticia.com.br/produto/ar-condicionado-portatil-springer-way-12000-btus-cinza,ativo,110V,2024-09-29
3596,SKU-ESP-00197,Kit Halteres Gallant Elite 30kg Cinza,Esporte e Lazer,Gallant,1405.61,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-elite-30kg-cinza,ativo,110V,2024-11-25
4060,SKU-ESP-00661,Bicicleta Ergométrica Mor Smart Horizontal,Esporte e Lazer,Mor,58.11,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-mor-smart-horizontal,ativo,Bivolt,2024-07-13
1087,SKU-CLI-00088,Climatizador de Ar LG Art Cool 10L Grafite,Climatização,LG,4464.72,https://www.lojaficticia.com.br/produto/climatizador-de-ar-lg-art-cool-10l-grafite,ativo,220V,2024-05-13
2291,SKU-ELE-00492,Freezer Vertical LG Art Cool 246L,Eletrodomésticos,LG,1353.49,https://www.lojaficticia.com.br/produto/freezer-vertical-lg-art-cool-246l,ativo,Bivolt,2024-10-01
5693,SKU-FER-00094,Serra Circular Bosch Professional 1200W Prata 220V,Ferramentas,Bosch,261.97,https://www.lojaficticia.com.br/produto/serra-circular-bosch-professional-1200w-prata-220v,ativo,220V,2024-06-13
2977,SKU-TVA-00178,Fone de Ouvido Samsung Digital Inverter Bluetooth Over-Ear Inox,"TV, Áudio e Vídeo",Samsung,7056.3,https://www.lojaficticia.com.br/produto/fone-de-ouvido-samsung-digital-inverter-bluetooth-over-ear-inox,ativo,110V,2024-08-26
4064,SKU-ESP-00665,Kit Halteres Mor Premium 10kg,Esporte e Lazer,Mor,126.95,https://www.lojaficticia.com.br/produto/kit-halteres-mor-premium-10kg,ativo,220V,2024-08-25
2724,SKU-ELE-00925,Forno Elétrico Mondial Premium 44L Prata,Eletrodomésticos,Mondial,289.21,https://www.lojaficticia.com.br/produto/forno-eletrico-mondial-premium-44l-prata,ativo,110V,2024-11-27
4191,SKU-MOV-00092,Mesa de Jantar Madesa Reims 8 Cadeiras Extensível Inox,Móveis,Madesa,1885.24,https://www.lojaficticia.com.br/produto/mesa-de-jantar-madesa-reims-8-cadeiras-extensivel-inox,ativo,110V,2024-03-16
4019,SKU-ESP-00620,Banco de Supino Kikos FIT Inclinado Branco,Esporte e Lazer,Kikos,1780.85,https://www.lojaficticia.com.br/produto/banco-de-supino-kikos-fit-inclinado-branco,ativo,220V,2024-10-03
5384,SKU-ILU-00185,Luminária de Piso Avant Pix Tripé Grafite,Iluminação,Avant,13.43,https://www.lojaficticia.com.br/produto/luminaria-de-piso-avant-pix-tripe-grafite,ativo,110V,2024-05-11
5828,SKU-FER-00229,Parafusadeira Tramontina Master a Bateria 12V,Ferramentas,Tramontina,43.31,https://www.lojaficticia.com.br/produto/parafusadeira-tramontina-master-a-bateria-12v,ativo,Bivolt,2024-05-12
2520,SKU-ELE-00721,Freezer Vertical Panasonic Econavi 197L Cinza,Eletrodomésticos,Panasonic,915.43,https://www.lojaficticia.com.br/produto/freezer-vertical-panasonic-econavi-197l-cinza,ativo,110V,2024-05-25
5990,SKU-FER-00391,Jogo de Chaves Gedore Plus Torx 9pç Branco,Ferramentas,Gedore,157.57,https://www.lojaficticia.com.br/produto/jogo-de-chaves-gedore-plus-torx-9pc-branco,ativo,110V,2024-08-31
2372,SKU-ELE-00573,Lava e Seca LG Dual Inverter Voice 10kg/7kg Inox,Eletrodomésticos,LG,1147.38,https://www.lojaficticia.com.br/produto/lava-e-seca-lg-dual-inverter-voice-10kg-7kg-inox,ativo,Bivolt,2024-11-27
1956,SKU-ELE-00157,Lava e Seca Brastemp Ative! 11kg/7kg Preto v1,Eletrodomésticos,Brastemp,2351.07,https://www.lojaficticia.com.br/produto/lava-e-seca-brastemp-ative!-11kg-7kg-preto-v1,ativo,110V,2024-03-19
3236,SKU-TVA-00437,Projetor AOC Smart Full HD 3500 Lumens Cinza,"TV, Áudio e Vídeo",AOC,1215.71,https://www.lojaficticia.com.br/produto/projetor-aoc-smart-full-hd-3500-lumens-cinza,ativo,Bivolt,2024-04-13
4989,SKU-UTD-00290,Liquidificador Arno Clic Pro 1000W,Utilidades Domésticas,Arno,629.66,https://www.lojaficticia.com.br/produto/liquidificador-arno-clic-pro-1000w,ativo,Bivolt,2024-10-10
1452,SKU-CLI-00453,Ventilador de Coluna Midea Liva 50cm Prata,Climatização,Midea,1273.42,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-midea-liva-50cm-prata,ativo,110V,2024-03-12
5341,SKU-ILU-00142,Spot de Embutir Philips Hue LED 12W Prata,Iluminação,Philips,129.32,https://www.lojaficticia.com.br/produto/spot-de-embutir-philips-hue-led-12w-prata,ativo,Bivolt,2024-04-09
4675,SKU-MOV-00576,Estante Germai Zurique com Portas Grafite,Móveis,Germai,2879.27,https://www.lojaficticia.com.br/produto/estante-germai-zurique-com-portas-grafite,ativo,220V,2024-03-15
1912,SKU-ELE-00113,Forno Elétrico Brastemp Gourmand 50L Cinza,Eletrodomésticos,Brastemp,3303.0,https://www.lojaficticia.com.br/produto/forno-eletrico-brastemp-gourmand-50l-cinza,ativo,110V,2024-06-01
4760,SKU-UTD-00061,Cafeteira Mondial Max Espresso Inox,Utilidades Domésticas,Mondial,242.95,https://www.lojaficticia.com.br/produto/cafeteira-mondial-max-espresso-inox,ativo,110V,2024-02-18
5263,SKU-ILU-00064,Plafon Taschibra Cristal LED 18W Redondo Cinza,Iluminação,Taschibra,105.86,https://www.lojaficticia.com.br/produto/plafon-taschibra-cristal-led-18w-redondo-cinza,ativo,110V,2024-04-22
3318,SKU-TVA-00519,Projetor JBL Flip 4K 4000 Lumens,"TV, Áudio e Vídeo",JBL,1269.3,https://www.lojaficticia.com.br/produto/projetor-jbl-flip-4k-4000-lumens,ativo,Bivolt,2024-02-11
2631,SKU-ELE-00832,Lava e Seca Philco PH800 11kg/7kg Branco,Eletrodomésticos,Philco,779.3,https://www.lojaficticia.com.br/produto/lava-e-seca-philco-ph800-11kg-7kg-branco,ativo,110V,2024-05-19
1835,SKU-ELE-00036,Fogão Brastemp Clean 4 Bocas Grafite,Eletrodomésticos,Brastemp,3040.54,https://www.lojaficticia.com.br/produto/fogao-brastemp-clean-4-bocas-grafite,ativo,220V,2024-06-04
1265,SKU-CLI-00266,Ventilador de Torre LG Smart 40cm Grafite,Climatização,LG,3946.33,https://www.lojaficticia.com.br/produto/ventilador-de-torre-lg-smart-40cm-grafite,ativo,110V,2024-10-29
1320,SKU-CLI-00321,Cortina de Ar Samsung WindFree 120cm,Climatização,Samsung,2404.33,https://www.lojaficticia.com.br/produto/cortina-de-ar-samsung-windfree-120cm,ativo,220V,2024-08-07
3757,SKU-ESP-00358,Bicicleta Ergométrica Gallant Elite Air Bike Cinza 220V,Esporte e Lazer,Gallant,798.66,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-gallant-elite-air-bike-cinza-220v,ativo,220V,2024-08-20
5285,SKU-ILU-00086,Spot de Embutir Taschibra Lumi LED 5W Grafite,Iluminação,Taschibra,143.69,https://www.lojaficticia.com.br/produto/spot-de-embutir-taschibra-lumi-led-5w-grafite,ativo,110V,2024-07-15
3625,SKU-ESP-00226,Bicicleta Ergométrica Gallant Elite Magnética,Esporte e Lazer,Gallant,218.23,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-gallant-elite-magnetica,ativo,220V,2024-03-16
2682,SKU-ELE-00883,Micro-ondas Britânia Mega 32L Preto,Eletrodomésticos,Britânia,469.78,https://www.lojaficticia.com.br/produto/micro-ondas-britania-mega-32l-preto,ativo,220V,2024-02-12
4164,SKU-MOV-00065,Cama Box Madesa Monaco Solteiro Preto,Móveis,Madesa,649.09,https://www.lojaficticia.com.br/produto/cama-box-madesa-monaco-solteiro-preto,ativo,110V,2024-03-05
4685,SKU-MOV-00586,Cama Box Germai Viena Casal Cinza,Móveis,Germai,2288.71,https://www.lojaficticia.com.br/produto/cama-box-germai-viena-casal-cinza,ativo,220V,2024-04-09
4165,SKU-MOV-00066,Mesa de Jantar Madesa Reims 4 Cadeiras Preto,Móveis,Madesa,831.3,https://www.lojaficticia.com.br/produto/mesa-de-jantar-madesa-reims-4-cadeiras-preto,ativo,110V,2024-07-09
5494,SKU-ILU-00295,Lustre Pendente Blumenau Slim 1 Lâmpada Inox,Iluminação,Blumenau,28.37,https://www.lojaficticia.com.br/produto/lustre-pendente-blumenau-slim-1-lampada-inox,ativo,220V,2024-03-12
2342,SKU-ELE-00543,Forno Elétrico LG Art Cool 36L Branco,Eletrodomésticos,LG,991.32,https://www.lojaficticia.com.br/produto/forno-eletrico-lg-art-cool-36l-branco,ativo,Bivolt,2024-03-08
2270,SKU-ELE-00471,Fogão Consul Facilite 4 Bocas,Eletrodomésticos,Consul,978.22,https://www.lojaficticia.com.br/produto/fogao-consul-facilite-4-bocas,ativo,Bivolt,2024-05-06
2202,SKU-ELE-00403,Lava-Louças Consul Bem Estar 8 Serviços Prata,Eletrodomésticos,Consul,523.46,https://www.lojaficticia.com.br/produto/lava-loucas-consul-bem-estar-8-servicos-prata,ativo,Bivolt,2024-10-18
1521,SKU-CLI-00522,Ventilador de Coluna Elgin Eco Plus 50cm Inox,Climatização,Elgin,2478.07,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-elgin-eco-plus-50cm-inox,ativo,110V,2024-05-30
5816,SKU-FER-00217,Serra Tico-Tico Tramontina Master 500W,Ferramentas,Tramontina,138.74,https://www.lojaficticia.com.br/produto/serra-tico-tico-tramontina-master-500w,ativo,110V,2024-11-19
2079,SKU-ELE-00280,Geladeira Electrolux Premium Care Frost Free 431L Branco,Eletrodomésticos,Electrolux,2150.92,https://www.lojaficticia.com.br/produto/geladeira-electrolux-premium-care-frost-free-431l-branco,ativo,220V,2024-06-16
5624,SKU-FER-00025,Serra Tico-Tico Bosch Professional 400W Inox,Ferramentas,Bosch,473.48,https://www.lojaficticia.com.br/produto/serra-tico-tico-bosch-professional-400w-inox,ativo,Bivolt,2024-08-07
5832,SKU-FER-00233,Nível a Laser Tramontina Smart 40m Profissional Preto 220V,Ferramentas,Tramontina,128.44,https://www.lojaficticia.com.br/produto/nivel-a-laser-tramontina-smart-40m-profissional-preto-220v,ativo,220V,2024-06-13
3617,SKU-ESP-00218,Esteira Elétrica Gallant Pro até 12km/h Grafite 110V,Esporte e Lazer,Gallant,619.21,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-pro-ate-12km-h-grafite-110v,ativo,110V,2024-09-11
4399,SKU-MOV-00300,Cadeira de Escritório Artely Treviso Giratória Simples Grafite,Móveis,Artely,883.83,https://www.lojaficticia.com.br/produto/cadeira-de-escritorio-artely-treviso-giratoria-simples-grafite,ativo,220V,2024-06-29
3778,SKU-ESP-00379,Saco de Pancada Gallant Force 120cm com Luvas Cinza,Esporte e Lazer,Gallant,311.78,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-force-120cm-com-luvas-cinza,ativo,110V,2024-11-22
5943,SKU-FER-00344,Jogo de Chaves Black+Decker Firestorm Torx 9pç,Ferramentas,Black+Decker,132.54,https://www.lojaficticia.com.br/produto/jogo-de-chaves-black+decker-firestorm-torx-9pc,ativo,Bivolt,2024-10-05
3024,SKU-TVA-00225,"Smart TV Samsung Digital Inverter 43"" 4K Grafite","TV, Áudio e Vídeo",Samsung,5489.57,"https://www.lojaficticia.com.br/produto/smart-tv-samsung-digital-inverter-43""-4k-grafite",ativo,110V,2024-06-29
5745,SKU-FER-00146,Parafusadeira DeWalt Atomic de Impacto 20V Preto,Ferramentas,DeWalt,495.21,https://www.lojaficticia.com.br/produto/parafusadeira-dewalt-atomic-de-impacto-20v-preto,ativo,Bivolt,2024-09-19
2948,SKU-TVA-00149,"Smart TV Philco Eco Inverter 50"" 4K Grafite","TV, Áudio e Vídeo",Philco,1690.57,"https://www.lojaficticia.com.br/produto/smart-tv-philco-eco-inverter-50""-4k-grafite",ativo,110V,2024-05-22
3168,SKU-TVA-00369,"Smart TV LG Art Cool 65"" 4K","TV, Áudio e Vídeo",LG,6069.06,"https://www.lojaficticia.com.br/produto/smart-tv-lg-art-cool-65""-4k",ativo,110V,2024-05-30
3191,SKU-TVA-00392,"Smart TV AOC Smart 75"" 4K Prata","TV, Áudio e Vídeo",AOC,1355.67,"https://www.lojaficticia.com.br/produto/smart-tv-aoc-smart-75""-4k-prata",ativo,110V,2024-08-05
2054,SKU-ELE-00255,Aspirador de Pó Electrolux Pure i9 Vertical sem Fio,Eletrodomésticos,Electrolux,2924.04,https://www.lojaficticia.com.br/produto/aspirador-de-po-electrolux-pure-i9-vertical-sem-fio,ativo,220V,2024-05-26
4720,SKU-UTD-00021,Cafeteira Mondial Power Elétrica 30 Xícaras Branco,Utilidades Domésticas,Mondial,383.79,https://www.lojaficticia.com.br/produto/cafeteira-mondial-power-eletrica-30-xicaras-branco,ativo,Bivolt,2024-07-22
5734,SKU-FER-00135,Parafusadeira DeWalt Atomic a Bateria 20V Grafite,Ferramentas,DeWalt,835.83,https://www.lojaficticia.com.br/produto/parafusadeira-dewalt-atomic-a-bateria-20v-grafite,ativo,220V,2024-05-05
5729,SKU-FER-00130,Trena DeWalt Atomic 8m Grafite,Ferramentas,DeWalt,344.63,https://www.lojaficticia.com.br/produto/trena-dewalt-atomic-8m-grafite,ativo,Bivolt,2024-06-15
1276,SKU-CLI-00277,Ventilador de Coluna LG Art Cool 50cm Grafite,Climatização,LG,3080.97,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-lg-art-cool-50cm-grafite,ativo,Bivolt,2024-01-04
2409,SKU-ELE-00610,Forno Elétrico Samsung EcoBubble 50L Preto,Eletrodomésticos,Samsung,1179.82,https://www.lojaficticia.com.br/produto/forno-eletrico-samsung-ecobubble-50l-preto,ativo,220V,2024-10-22
1036,SKU-CLI-00037,Climatizador de Ar LG Smart 7L Cinza,Climatização,LG,4277.37,https://www.lojaficticia.com.br/produto/climatizador-de-ar-lg-smart-7l-cinza,ativo,220V,2024-03-12
4439,SKU-MOV-00340,Sofá Artely Duna Cama 3 Lugares Grafite,Móveis,Artely,494.97,https://www.lojaficticia.com.br/produto/sofa-artely-duna-cama-3-lugares-grafite,ativo,Bivolt,2024-11-17
5575,SKU-ILU-00376,Poste Solar Osram SubstiTUBE Jardim 60cm,Iluminação,Osram,53.85,https://www.lojaficticia.com.br/produto/poste-solar-osram-substitube-jardim-60cm,ativo,220V,2024-10-19
5019,SKU-UTD-00320,Processador de Alimentos Arno Optimix 1000W Multiprocessador Preto,Utilidades Domésticas,Arno,655.38,https://www.lojaficticia.com.br/produto/processador-de-alimentos-arno-optimix-1000w-multiprocessador-preto,ativo,Bivolt,2024-06-18
5640,SKU-FER-00041,Parafusadeira Bosch Professional de Impacto 20V Inox,Ferramentas,Bosch,729.64,https://www.lojaficticia.com.br/produto/parafusadeira-bosch-professional-de-impacto-20v-inox,ativo,Bivolt,2024-10-06
3336,SKU-TVA-00537,Projetor Sony WH HD 3000 Lumens Cinza,"TV, Áudio e Vídeo",Sony,2755.84,https://www.lojaficticia.com.br/produto/projetor-sony-wh-hd-3000-lumens-cinza,ativo,220V,2024-04-06
3146,SKU-TVA-00347,Fone de Ouvido LG Dual Inverter Voice Bluetooth Over-Ear Preto,"TV, Áudio e Vídeo",LG,2762.9,https://www.lojaficticia.com.br/produto/fone-de-ouvido-lg-dual-inverter-voice-bluetooth-over-ear-preto,ativo,110V,2024-03-12
1863,SKU-ELE-00064,Lava e Seca Brastemp Frost Free 10kg/7kg Preto,Eletrodomésticos,Brastemp,1520.35,https://www.lojaficticia.com.br/produto/lava-e-seca-brastemp-frost-free-10kg-7kg-preto,ativo,Bivolt,2024-09-19
5779,SKU-FER-00180,Trena Makita M-Force 8m Prata,Ferramentas,Makita,683.27,https://www.lojaficticia.com.br/produto/trena-makita-m-force-8m-prata,ativo,Bivolt,2024-01-13
4344,SKU-MOV-00245,Cama Box Casatema Siena Queen Grafite,Móveis,Casatema,1070.68,https://www.lojaficticia.com.br/produto/cama-box-casatema-siena-queen-grafite,ativo,110V,2024-07-04
3342,SKU-TVA-00543,Home Theater Sony Bravia 2.1 300W Cinza,"TV, Áudio e Vídeo",Sony,1917.97,https://www.lojaficticia.com.br/produto/home-theater-sony-bravia-2.1-300w-cinza,ativo,110V,2024-03-27
3721,SKU-ESP-00322,"Cama Elástica Gallant Force 2,00m Prata 220V",Esporte e Lazer,Gallant,1102.79,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-force-2,00m-prata-220v",ativo,220V,2024-04-18
1510,SKU-CLI-00511,Climatizador de Ar Elgin Eco 7L Prata,Climatização,Elgin,3032.49,https://www.lojaficticia.com.br/produto/climatizador-de-ar-elgin-eco-7l-prata,ativo,110V,2024-02-13
2688,SKU-ELE-00889,Lava e Seca Britânia Diamante 10kg/7kg Preto,Eletrodomésticos,Britânia,253.1,https://www.lojaficticia.com.br/produto/lava-e-seca-britania-diamante-10kg-7kg-preto,ativo,220V,2024-08-02
1086,SKU-CLI-00087,Purificador de Ar LG NeoChef HEPA até 40m² Preto,Climatização,LG,2474.15,https://www.lojaficticia.com.br/produto/purificador-de-ar-lg-neochef-hepa-ate-40m2-preto,ativo,220V,2024-05-10
3471,SKU-ESP-00072,Saco de Pancada Gallant Pro 80cm Grafite,Esporte e Lazer,Gallant,1495.31,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-pro-80cm-grafite,ativo,110V,2024-11-07
1050,SKU-CLI-00051,Ventilador de Torre LG ThinQ 40cm Branco,Climatização,LG,3831.08,https://www.lojaficticia.com.br/produto/ventilador-de-torre-lg-thinq-40cm-branco,ativo,110V,2024-02-22
5278,SKU-ILU-00079,Fita LED Taschibra Cristal 5m RGB com Controle Inox,Iluminação,Taschibra,189.57,https://www.lojaficticia.com.br/produto/fita-led-taschibra-cristal-5m-rgb-com-controle-inox,ativo,110V,2024-06-26
1359,SKU-CLI-00360,Aquecedor Elétrico Samsung Bespoke 2000W Inox,Climatização,Samsung,4566.93,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-samsung-bespoke-2000w-inox,ativo,220V,2024-04-05
4846,SKU-UTD-00147,Cafeteira Britânia Turbo Elétrica 12 Xícaras Grafite,Utilidades Domésticas,Britânia,254.08,https://www.lojaficticia.com.br/produto/cafeteira-britania-turbo-eletrica-12-xicaras-grafite,ativo,110V,2024-04-30
2350,SKU-ELE-00551,Geladeira LG NeoChef Frost Free 431L Prata,Eletrodomésticos,LG,2781.16,https://www.lojaficticia.com.br/produto/geladeira-lg-neochef-frost-free-431l-prata,ativo,220V,2024-04-13
2014,SKU-ELE-00215,Micro-ondas Electrolux Essential 32L Grafite,Eletrodomésticos,Electrolux,2339.87,https://www.lojaficticia.com.br/produto/micro-ondas-electrolux-essential-32l-grafite,ativo,220V,2024-11-17
3053,SKU-TVA-00254,Soundbar Samsung Crystal 180W,"TV, Áudio e Vídeo",Samsung,3132.29,https://www.lojaficticia.com.br/produto/soundbar-samsung-crystal-180w,ativo,220V,2024-03-02
5956,SKU-FER-00357,Serra Tico-Tico Black+Decker Firestorm 400W Grafite,Ferramentas,Black+Decker,379.36,https://www.lojaficticia.com.br/produto/serra-tico-tico-black+decker-firestorm-400w-grafite,ativo,110V,2024-08-11
2428,SKU-ELE-00629,Fogão Samsung WindFree Cooktop 5 Bocas Prata,Eletrodomésticos,Samsung,3241.47,https://www.lojaficticia.com.br/produto/fogao-samsung-windfree-cooktop-5-bocas-prata,ativo,110V,2024-01-03
4816,SKU-UTD-00117,Batedeira Britânia Diamante 300W Cinza,Utilidades Domésticas,Britânia,266.5,https://www.lojaficticia.com.br/produto/batedeira-britania-diamante-300w-cinza,ativo,110V,2024-07-09
2562,SKU-ELE-00763,Lava e Seca Panasonic Econavi 10kg/7kg Branco,Eletrodomésticos,Panasonic,1128.86,https://www.lojaficticia.com.br/produto/lava-e-seca-panasonic-econavi-10kg-7kg-branco,ativo,Bivolt,2024-03-15
4335,SKU-MOV-00236,Sofá Casatema Veneza 3 Lugares Prata,Móveis,Casatema,966.14,https://www.lojaficticia.com.br/produto/sofa-casatema-veneza-3-lugares-prata,ativo,220V,2024-06-24
